geoid,pop,gravity_doc,fca_doc,fca60_doc,fca90_doc,2sfca_doc,2sfca30_doc,2sfca60_doc,g2sfca_doc,3sfca_doc,raam_doc,raam30_doc
17031430400,2892,11267.896009307153,0.00124901785472378,0.0009733038205586908,0.0009090357308288211,0.0008775501894484769,0.0006993373194297666,0.0008688576799132361,0.0008196913302260301,0.0008293709651460593,1.1141362728823136,1.3448343222451415
17031430500,3604,12278.002350432582,0.0013119992179934812,0.0009877839577829876,0.0009040701818435237,0.0009306477354440332,0.0008388244435107403,0.0009522731604483962,0.0009187057847477604,0.000915624977604424,1.1230354405186218,1.3168044701045856
17031430600,1665,12045.201154286611,0.0013897737337110088,0.0009877482278143215,0.0009050309732584382,0.0009073199410933546,0.0007611668386952992,0.0009014459066261292,0.0008558670987215522,0.0009454275881951368,1.1020651356957396,1.2520300096702466
17031430700,2210,11972.976519593138,0.0014531325272659785,0.0009828771633408075,0.0009040701818435237,0.0009168909714004092,0.0007753268055624219,0.0009100430196744651,0.000869147498455871,0.0009671957507595173,1.1089231353186257,1.3083384803540243
17031430800,1763,11653.058945828445,0.0013706238747376355,0.0009914272906849802,0.0009050309732584382,0.0008953055196801616,0.0007081498301242224,0.0008714063953360987,0.0008173392044481025,0.0009313375361092028,1.131233406728825,1.326532655898142
17031430900,1814,11760.477097561903,0.0012767552880131132,0.0009839056113840948,0.0009050309732584382,0.0009014440606232179,0.0007651730505495524,0.0009074474206400467,0.000865457102925729,0.000897571189925838,1.1392742319980027,1.3044989483096432
17031431200,3078,12613.776487031428,0.0013565812935645973,0.000980262905315984,0.0009090582797429193,0.0008747084512395647,0.0006478018499898663,0.000835847835204361,0.0007757224294645637,0.0008768419458324994,1.1196041951355595,1.2823991284762657
17031431301,3545,11061.762874513135,0.0014293128917634847,0.0009800829948044495,0.0009083969504600283,0.000864047774736515,0.0006681944907642677,0.0008299914964410102,0.0007724501788202525,0.0009297547635003414,1.1637173235500726,1.4359464333835954
17031431302,4166,10979.836248028781,0.0014854239965534574,0.0009761021621853261,0.0009090582797429193,0.000853807662531073,0.0006313464243929286,0.0008092708058914348,0.0007514500279893071,0.0009441738455543867,1.1683207236231266,1.410184377042949
17031431400,6418,10855.326985242964,0.0014818318670072714,0.000983923000019141,0.0009090582797429193,0.000856649019265136,0.000611625894333343,0.0008044490607191511,0.0007411636137899914,0.000918411088945033,1.1729877631694645,1.4097300023483443
17031440101,3746,11286.61662733383,0.001189234967095233,0.000977815016822839,0.0009050309732584382,0.0009115119864253172,0.0007535266541696033,0.0009351940773341944,0.000885913606857656,0.0007930115012184397,1.163834235626318,1.519581920928675
